athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
3118190,0,0,0.22824592115969777,0,0.033971418,Model_D
3118462,0,0,0.09341885123321252,0,0.016326867,Model_D
3119011,0,0,0.021364439308269118,0,0.0023674052,Model_D
3119043,0,0,0.05510499852309992,0,0.0048261546,Model_D
3119111,0,0,0.09562350956929765,0,0.00669638,Model_D
3119196,0,0,0.03398212894431633,0,0.0022230642,Model_D
3119260,0,0,0.04534736343790256,0,0.0043760226,Model_D
3119288,0,0,0.07857259026305377,0,0.0225124,Model_D
3119299,0,0,0.12953036394189146,0,0.025484385,Model_D
3119317,0,0,0.05387109500240183,0,0.008159096,Model_D
3119328,0,0,0.10497847782807529,0,0.04976284,Model_D
3119342,0,0,0.38176144071266505,0,0.032039694,Model_D
3119429,0,0,0.021639352616061144,0,0.0044711404,Model_D
3119462,0,0,0.04216533040109853,0,0.009496028,Model_D
3119491,0,0,0.1844532810804778,0,0.016711025,Model_D
3119502,0,0,0.05725018428162801,0,0.0033730406,Model_D
3119517,0,0,0.022951440230253032,0,0.0037731417,Model_D
3119522,0,0,0.016950928604823633,0,0.0050367657,Model_D
3119840,0,0,0.12029230376718193,0,0.0069925324,Model_D
3119979,0,0,0.02208501623428348,0,0.0052808705,Model_D
3120013,0,0,0.14881278591505362,0,0.015793335,Model_D
3120055,0,0,0.12298892001647324,0,0.013433991,Model_D
3120071,0,0,0.09640205696708506,0,0.0056950264,Model_D
3120075,0,1,0.7804975237066948,0,0.08706223,Model_D
3120078,0,0,0.30016201809249293,0,0.05226695,Model_D
3120107,0,0,0.14827186102039472,0,0.018873705,Model_D
3120181,0,0,0.06076334331154288,0,0.005528389,Model_D
3120354,0,0,0.16656391093966755,0,0.033966888,Model_D
3120544,0,0,0.03904928406727564,0,0.01402839,Model_D
3120590,1,0,0.03097969078008234,0,0.013286259,Model_D
3120657,0,0,0.03508549190962876,0,0.005071599,Model_D
3120701,0,0,0.0407032645394027,0,0.005970369,Model_D
3120818,0,0,0.015768103902969163,0,0.0044996636,Model_D
3120825,0,0,0.019342814490266556,0,0.004637142,Model_D
3120829,0,0,0.030453481758295816,0,0.0027413224,Model_D
3120834,0,0,0.0647590574045595,0,0.01221953,Model_D
3120836,0,0,0.06222008002881428,0,0.012816591,Model_D
3120838,0,0,0.04480091191522345,0,0.005805889,Model_D
3120851,0,0,0.06958504148087538,0,0.0138564985,Model_D
3120869,0,0,0.04106993744303185,0,0.012556195,Model_D
3120879,0,0,0.022951440230253032,0,0.0037763787,Model_D
3120952,0,0,0.01913111576654726,0,0.0055757808,Model_D
3120967,0,0,0.06003347384726397,0,0.009403475,Model_D
3120985,0,0,0.14702457569413535,0,0.013186623,Model_D
3120988,0,0,0.06143500766551851,0,0.004429564,Model_D
3120995,0,0,0.18354431352377415,0,0.019736718,Model_D
3121099,0,0,0.03291671244565594,0,0.0031845325,Model_D
3121162,0,0,0.1811472526180064,0,0.03513239,Model_D
3121169,0,0,0.04809472895781822,0,0.0036569042,Model_D
3121247,0,0,0.041349170119053334,0,0.002655852,Model_D
3121287,0,0,0.035269313140432995,0,0.0031358777,Model_D
3121296,0,0,0.0466765067476658,0,0.0024885293,Model_D
3121343,0,0,0.02295210624402303,0,0.0051395698,Model_D
3121344,0,0,0.040572310533582255,0,0.009186625,Model_D
3121522,0,0,0.04806147527462673,0,0.00775764,Model_D
3121527,0,0,0.39010782361770396,0,0.1339942,Model_D
3121541,1,0,0.4877312595189387,0,0.2008836,Model_D
3121549,0,0,0.20979070626797347,0,0.030998845,Model_D
3121551,0,0,0.06907858549136779,0,0.0068315277,Model_D
3121587,1,0,0.2898045364692921,0,0.13335839,Model_D
3121617,0,0,0.01627516801280507,0,0.0036521065,Model_D
3121621,0,0,0.04031478174502446,0,0.014458143,Model_D
3121628,0,0,0.19797308784766088,0,0.0798612,Model_D
3121649,0,1,0.7463003550501855,0,0.32590255,Model_D
3122129,0,0,0.292792147224461,0,0.0653749,Model_D
3122160,0,1,0.6114173941906882,0,0.20697747,Model_D
3122162,0,1,0.5376590586441,0,0.18233915,Model_D
3122173,0,1,0.7166017418959365,0,0.2624904,Model_D
3122176,0,0,0.08566325138808813,0,0.022801647,Model_D
3122183,0,0,0.04033624059036454,0,0.010952544,Model_D
3122226,0,0,0.015970771255896434,0,0.0014982026,Model_D
3122240,0,0,0.019910525299205405,0,0.0016767787,Model_D
3122241,0,0,0.04300278761243842,0,0.0033456406,Model_D
3122308,0,0,0.020043863375761188,0,0.0020217435,Model_D
3122413,0,0,0.2831624829830048,0,0.064826645,Model_D
3122418,0,0,0.3939820074306295,0,0.06292686,Model_D
3122441,0,1,0.5839707761030904,0,0.13975568,Model_D
3122442,0,0,0.35626963137213535,0,0.081406206,Model_D
3122553,0,0,0.2597803117033813,0,0.06981005,Model_D
3122593,1,1,0.6604515945268054,0,0.39402878,Model_D
3122606,0,0,0.4666449174987454,0,0.09852497,Model_D
3122623,0,0,0.43424155391317065,0,0.07742484,Model_D
3122708,0,0,0.1705019122547052,0,0.0033099204,Model_D
3122713,0,0,0.17797878573834275,0,0.038528487,Model_D
3122727,0,0,0.2864126471903111,0,0.036324184,Model_D
3122733,0,1,0.622547894324733,0,0.092339136,Model_D
3122735,0,0,0.0612671514738295,0,0.0031329335,Model_D
3122757,0,0,0.41425136185352057,0,0.0807309,Model_D
3122778,0,0,0.30047813816069996,0,0.053213947,Model_D
3122781,0,0,0.17314760347925603,0,0.01972992,Model_D
3122791,0,0,0.15361514149663708,0,0.008963923,Model_D
3122820,0,0,0.20477023070293032,0,0.045212686,Model_D
3122853,0,0,0.4196429858544284,0,0.04764868,Model_D
3122855,0,0,0.13823247109132694,0,0.029273033,Model_D
3122886,0,0,0.021745905007583027,0,0.0020684798,Model_D
3122895,0,0,0.32498172178171203,0,0.05317685,Model_D
